catégorie	lemme	relation	catégorie	lemme	compte	IM
VERB	augmenter	selon	NOUN	étude	1	10.980831041913591
VERB	aller	en	NOUN	fin	1	6.740779954080637
VERB	rentrer	de	NOUN	manière	1	12.31525008098415
VERB	rentrer	dans	NOUN	atmosphère	1	11.964342919125023
VERB	reconquérir	obj	NOUN	souveraineté	1	13.469578227375445
VERB	retrouver	obj	NOUN	représentant	1	4.781553577342697
NOUN	levée	nmod	NOUN	jour	1	10.046564007373767
VERB	retrouver	après	NOUN	levée	1	11.900212581705308
VERB	maintenir	à	NOUN	semaine	1	6.70695507643237
NOUN	compte	nmod	NOUN	levée	1	10.993321986096788
VERB	cibler	obj	NOUN	agence	1	9.457990253100233
VERB	voir	obj	NOUN	hausse	1	4.71760232063188
VERB	lutter	contre	NOUN	usurpation	1	14.03145711498356
VERB	assurer	obj	NOUN	end	1	5.861055110713
NOUN	pdg	nmod	NOUN	voyageur	2	13.964342919125023
VERB	être	de	VERB	assurer	6	9.428242909706182
VERB	faire	sur	NOUN	prévision	1	8.478330701384408
VERB	avoir	obj	NOUN	tgv	1	5.372225699321919
VERB	donner	obj	NOUN	priorité	1	9.172292127142107
VERB	déverser	de	NOUN	fumier	1	15.101846442874958
VERB	déverser	devant	NOUN	agence	1	9.65063533104263
VERB	vider	devant	NOUN	agence	1	12.457990253100233
VERB	promettre	dans	NOUN	jour	1	10.046564007373767
VERB	viser	obj	NOUN	banque	1	7.260439345680359
VERB	révéler	obj	NOUN	non-respect	1	11.175847024318735
VERB	bouger	obj	NOUN	doigt	1	12.379380418403866
VERB	commenter	obj	NOUN	uni	1	13.931921441432646
VERB	bouger	nsubj	NOUN	université	1	12.253849536320008
VERB	faire	à	NOUN	université	1	7.472489822795348
VERB	diffuser	par	NOUN	syndicat	1	8.77811610535361
VERB	révéler	en	NOUN	effet	1	11.446494614262404
VERB	remplacer	obj	NOUN	lait	1	9.915979897563624
VERB	maintenir	obj	NOUN	emploi	2	7.873027752379077
VERB	remplacer	par	NOUN	lait	1	10.294491520817353
VERB	maintenir	dans	NOUN	secteur	2	11.299653225933133
VERB	abandonner	obj	NOUN	lait	1	10.446494614262404
VERB	subir	obj	NOUN	an	1	3.8497724000787734
VERB	abandonner	nsubj	NOUN	danone	1	15.838812037041164
VERB	subir	nsubj	NOUN	chaîne	1	7.793052375658481
VERB	mettre	au	NOUN	lait	1	8.487136598759749
VERB	convertir	à	NOUN	fabrication	1	15.616419615704716
VERB	reste	obj	NOUN	fleur	1	9.692455506737256
VERB	offrir	nsubj	NOUN	fleur	1	9.528956774454377
VERB	reste	nsubj	NOUN	rose	1	9.409754067447386
NOUN	fleur	nmod	NOUN	star	1	11.253849536320008
VERB	reste	de	NOUN	saison	1	9.300946542954653
VERB	aiguille	sur	NOUN	alternative	1	14.138372318900071
VERB	aiguille	avec	NOUN	producteur	1	13.138372318900071
VERB	lancer	obj	NOUN	ultimatum	1	12.553409818178915
VERB	lancer	nsubj	NOUN	agriculteur	1	2.986493862696944
NOUN	gouvernement	nmod	NOUN	jour	1	6.239209085316164
VERB	pouvoir	nsubj	NOUN	vacancier	1	7.382115386125105
NOUN	congé	nmod	NOUN	week	1	8.435089850990154
NOUN	congé	nmod	NOUN	-	1	4.008560938997033
NOUN	congé	nmod	NOUN	end	1	8.64241482423766
VERB	pouvoir	en	NOUN	congé	1	10.629358671412215
VERB	tourner	obj	NOUN	veu	1	17.101846442874958
VERB	tourner	nsubj	NOUN	demande	1	8.443634960123163
VERB	réserver	nsubj	NOUN	demande	1	10.180600554289368
VERB	terminer	nsubj	NOUN	histoire	1	7.704385716820237
VERB	tourner	au	NOUN	malaise	1	13.101846442874958
VERB	réserver	au	NOUN	pied	1	13.565793542634747
VERB	réserver	à	NOUN	comédie	1	11.379380418403866
VERB	assumer	obj	NOUN	grève	1	7.646519222570396
VERB	être	de	VERB	assumer	1	9.921937352860024
VERB	prendre	par	NOUN	direction	1	8.113161756102791
VERB	dérouler	nsubj	NOUN	salon	1	8.355668061903547
VERB	faire	obj	NOUN	semaine	1	0.9587622268429106
VERB	avoir	obj	NOUN	alerte	1	3.119244958152048
VERB	réclamer	obj	NOUN	hausse	1	6.346958940711489
VERB	prendre	en	NOUN	faveur	1	8.284862819619576
VERB	offrir	obj	NOUN	fleur	2	9.1074930060161
VERB	représenter	obj	NOUN	trahison	1	11.838812037041164
VERB	représenter	obj	NOUN	jalousie	1	14.838812037041164
VERB	représenter	nsubj	NOUN	jaune	1	9.342957010153993
VERB	offrir	à	NOUN	moitié	1	9.614810362843059
VERB	donner	jusque	NOUN	niveau	1	11.989146310125596
VERB	accentuer	obj	NOUN	pression	1	11.446494614262404
VERB	devoir	nsubj	NOUN	salon	1	4.739409430692851
NOUN	prêt	nmod	NOUN	mobilisation	1	8.441493933204038
VERB	déterminer	à	VERB	accentuer	1	14.668887035598852
VERB	annoncer	par	NOUN	gouvernement	1	6.83248595851623
VERB	dire	nsubj	NOUN	pourcent	1	4.320240836379066
VERB	trouver	nsubj	NOUN	pourcent	1	5.370866909449034
VERB	fonctionner	nsubj	NOUN	démocratie	1	11.516883942153802
NOUN	français	nmod	NOUN	enquête	1	7.646519222570396
VERB	avoir	dans	NOUN	politique	1	5.608191103911297
VERB	lancer	obj	NOUN	podcast	1	5.953496975991787
VERB	lancer	après	NOUN	fin	1	7.003814359914431
VERB	entraîner	obj	NOUN	changement	1	9.194955847266439
VERB	bouger	nsubj	NOUN	jauge	1	16.838812037041162
VERB	entraîner	nsubj	NOUN	décision	1	9.395868541192435
VERB	bouger	avec	NOUN	maintien	1	13.668887035598852
VERB	maintenir	sur	NOUN	zone	1	8.57436943681456
VERB	entraîner	pour	NOUN	moment	1	11.662223305317841
VERB	être	nsubj	NOUN	rendez-vous	1	6.134620184038964
VERB	être	à	VERB	suivre	1	5.543425729606293
VERB	suivre	à	VERB	suivre	1	9.436510525689782
VERB	suivre	sur	NOUN	site	1	9.925922700811203
VERB	organiser	dans	NOUN	var	1	9.12456651937504
VERB	porter	obj	NOUN	trois-quart	1	12.185369798437241
VERB	récupérer	obj	NOUN	compétence	1	11.609993346545282
VERB	retrouver	obj	NOUN	légalité	1	10.289348217541393
VERB	échanger	nsubj	NOUN	agriculteur	1	7.016241206090996
VERB	aimer	nsubj	NOUN	président	1	7.159331937535717
VERB	pouvoir	dans	NOUN	var	1	8.487136598759749
VERB	apporter	à	NOUN	agriculture	1	10.018633074625976
VERB	espérer	obj	NOUN	correction	1	13.194955847266439
VERB	blesser	dans	NOUN	attaque	1	7.98290537015145
NOUN	défaite	nmod	NOUN	hockey-sur-glace	1	15.723334819621227
NOUN	rappel	nmod	NOUN	geste	1	12.884615726654289
VERB	respecter	obj	NOUN	règle	1	8.560362578820682
VERB	décider	nsubj	NOUN	préfecture	1	7.914989375697807
VERB	décider	de	VERB	durcir	1	8.453668647150138
VERB	durcir	avec	NOUN	établissement	1	11.057452323516504
VERB	respecter	dans	NOUN	station	1	12.655590212985393
VERB	revenir	nsubj	NOUN	strasbourgeois	1	12.110891582477965
NOUN	auteur	nmod	NOUN	lierre	1	15.616419615704716
VERB	revenir	sur	NOUN	ouvrage	1	7.649399264960257
VERB	dénoncer	obj	NOUN	emprise	2	8.62611301190856
VERB	dénoncer	nsubj	NOUN	acteur	2	6.050093704350705
VERB	faire	obj	NOUN	roi	1	3.024529996993931
VERB	vivre	obj	NOUN	amour	1	7.8744711692487455
VERB	raconter	nsubj	NOUN	podcast	1	7.180005505800468
VERB	renoncer	par	NOUN	amour	1	12.629358671412215
VERB	renoncer	à	NOUN	destin	2	12.709529020096197
VERB	devenir	obj	NOUN	bande	1	5.357012605375411
VERB	annoncer	obj	NOUN	trailer	1	9.457990253100233
VERB	visionner	en	NOUN	heure	1	10.55958839310804
VERB	visionner	au	NOUN	monde	1	10.338966149957958
NOUN	biopic	nmod	NOUN	image	1	9.714690725211977
VERB	prévoir	en	NOUN	salle	1	9.678940700262775
VERB	accuser	obj	NOUN	réalisateur	2	8.79441791768271
VERB	accuser	obj	NOUN	relation	2	9.044396170691059
VERB	accuser	nsubj	NOUN	acteur	2	8.493037200199433
VERB	menacer	nsubj	NOUN	pourcent	2	6.090758990256298
VERB	menacer	de	VERB	mettre	2	5.736836366091932
VERB	avoir	au	NOUN	ministère	2	10.387600925208835
VERB	mettre	en	NOUN	grève	2	4.667478841206043
VERB	inviter	dans	NOUN	émission	2	8.59921350779204
NOUN	salaire	nmod	NOUN	salaire	3	11.553409818178915
VERB	devenir	obj	NOUN	fresque	2	10.504911300487725
VERB	rendre	à	NOUN	nature	2	9.902174098038593
NOUN	métrage	nmod	NOUN	-	2	7.008560938997033
NOUN	société	nmod	NOUN	société	2	11.147650132488081
VERB	intéresser	nsubj	NOUN	heure	2	8.55958839310804
VERB	intéresser	à	NOUN	occasion	2	10.253849536320008
VERB	intéresser	au	NOUN	symbole	2	12.853918929431371
NOUN	tgv	nmod	NOUN	-	2	5.686632844109671
NOUN	tgv	nmod	NOUN	end	2	10.320486729350298
VERB	déposer	obj	NOUN	propositon	1	13.446494614262404
VERB	créer	obj	NOUN	emploi	1	7.025030845824126
VERB	évoquer	obj	NOUN	fast	1	7.624492916240398
VERB	venir	nsubj	NOUN	marque	1	6.541895830161875
VERB	créer	nsubj	NOUN	secteur	1	7.797152885403949
NOUN	entreprise	nmod	NOUN	fast	1	11.79441791768271
NOUN	entreprise	nmod	NOUN	-	1	4.423598438275877
NOUN	ultra	nmod	NOUN	-	1	7.008560938997033
VERB	lutter	contre	NOUN	fast	1	8.987062995625106
VERB	parler	de	NOUN	ultra	1	8.673905110365476
VERB	partir	obj	NOUN	maximum	1	13.014383601624619
VERB	apparaître	nsubj	NOUN	document	2	11.678940700262775
VERB	apparaître	dans	NOUN	onglet	2	16.616419615704714
VERB	apparaître	de	NOUN	application	2	12.299653225933133
NOUN	complaisance	nmod	NOUN	défiance	2	16.101846442874958
VERB	recevoir	avec	NOUN	ministre	2	8.55804126691056
VERB	indigne	nsubj	NOUN	président	1	9.744294438256874
VERB	passer	obj	NOUN	contrat	2	7.809524810072919
VERB	gérer	obj	NOUN	planification	2	14.838812037041164
VERB	concerner	obj	NOUN	entreprise	2	6.451512689029028
VERB	anticiper	obj	NOUN	co-présidente	2	14.253849536320008
VERB	menacer	de	VERB	reprendre	2	8.077260804596685
VERB	prévoir	pour	NOUN	week	3	8.932589510460971
VERB	prévoir	après	NOUN	appel	3	12.040070245288268
VERB	nourrir	obj	NOUN	monde	2	7.338966149957958
VERB	donne	obj	NOUN	analyse	2	8.032799531606786
VERB	prendre	nsubj	NOUN	consommateur	2	8.145325079541838
NOUN	grève	nmod	NOUN	perturbation	1	8.861532113541248
VERB	appeler	avec	NOUN	perturbation	1	13.838812037041164
VERB	quitter	obj	NOUN	table	2	9.022895101480135
VERB	voir	obj	NOUN	nodu	2	12.79441791768271
VERB	protester	contre	NOUN	risque	2	8.22073248219986
NOUN	colère	nmod	NOUN	manifestation	2	6.258789069287288
NOUN	légume	nmod	NOUN	orange	1	12.980831041913591
VERB	réitérer	obj	NOUN	demande	2	9.765563055010524
VERB	dépasser	obj	NOUN	rôle	2	9.093978199541619
VERB	réitérer	nsubj	NOUN	maire	2	9.993321986096788
VERB	succéder	nsubj	NOUN	interpellation	2	13.31525008098415
VERB	continuer	nsubj	NOUN	groupuscule	2	10.276569612820092
NOUN	ville	nmod	NOUN	agression	2	9.198567100818817
VERB	continuer	de	VERB	sévir	2	12.320486729350298
VERB	réitérer	dans	NOUN	ville	2	10.888499161141517
VERB	évoquer	obj	NOUN	atteinte	2	9.145325079541838
VERB	remettre	nsubj	NOUN	annonce	2	8.240759536879564
VERB	douter	nsubj	NOUN	chercheur	2	11.980831041913591
VERB	entendre	par	NOUN	moyen	2	10.590884523597579
VERB	douter	de	NOUN	efficacité	2	15.42377453776232
VERB	disproportionner	à	NOUN	indivisibilité	2	18.42377453776232
VERB	observer	nsubj	NOUN	sociologue	2	13.79441791768271
VERB	soumettre	à	NOUN	condition	2	9.723334819621227
NOUN	cérémonie	nmod	NOUN	jour	3	8.172094889457627
VERB	exclure	obj	NOUN	disparition	1	8.589303487778098
VERB	exclure	nsubj	NOUN	proche	1	11.005922022876423
NOUN	midi	nmod	NOUN	place	1	10.115435507622912
VERB	rendre	à	NOUN	midi	1	10.594051802676262
VERB	prévenir	obj	NOUN	secours	3	10.709529020096197
VERB	venir	nsubj	NOUN	proche	3	8.50342168234724
VERB	faire	nsubj	NOUN	enregistrement	3	8.869185686084682
VERB	parvenir	à	VERB	prévenir	3	10.828827948468541
VERB	blesser	dans	NOUN	voiture	3	9.905449230071454
VERB	revendiquer	obj	NOUN	piratage	1	11.346958940711488
VERB	revendiquer	obj	NOUN	caf	1	14.253849536320008
VERB	revendiquer	nsubj	NOUN	collectif	1	10.590884523597579
NOUN	compte	nmod	NOUN	victime	1	7.2500974014589
VERB	faire	obj	NOUN	service	1	2.3224348626747773
VERB	faire	à	NOUN	filiale	1	8.835059902180056
NOUN	génération	nmod	NOUN	défenseur	1	12.346958940711488
NOUN	exposé	nmod	NOUN	musée	1	12.565793542634747
VERB	atteindre	obj	NOUN	immeuble	2	8.758438620577143
VERB	atteindre	nsubj	NOUN	frappe	2	9.12456651937504
VERB	figurer	nsubj	NOUN	enfant	2	9.2500974014589
NOUN	guerre	nmod	NOUN	mort	2	8.093978199541617
VERB	figurer	parmi	NOUN	personne	2	9.068423441337506
VERB	infecter	par	NOUN	chat	2	14.294491520817353
VERB	imposer	obj	NOUN	taxe	2	9.1074930060161
VERB	commencer	à	VERB	imposer	2	8.103256013129629
VERB	recruter	obj	NOUN	armée	1	8.348295388274302
VERB	recruter	obj	NOUN	peine	1	8.852970100037822
VERB	manquer	nsubj	NOUN	millier	1	9.624492916240397
VERB	mettre	sur	NOUN	réseau	1	6.778116105353609
VERB	user	de	NOUN	stratégie	1	12.233949978882302
VERB	accroître	obj	NOUN	risque	1	9.159331937535718
VERB	soupçonner	de	VERB	accroître	1	10.809064693647112
VERB	accroître	de	NOUN	pourcent	1	10.178221831506638
VERB	retenir	obj	NOUN	pression	2	8.317211597317437
NOUN	vœu	nmod	NOUN	plateforme	1	10.931921441432646
VERB	chercher	de	NOUN	site	1	11.510885201532357
VERB	reste	obj	NOUN	compte	2	7.998558634462936
VERB	reste	nsubj	NOUN	destitution	2	13.284223185363526
VERB	ouvrir	obj	NOUN	champ	1	8.303536660420361
VERB	gérer	obj	NOUN	terre	1	8.809064693647112
VERB	gérer	au	NOUN	quotidien	1	12.64241482423766
VERB	permettre	de	VERB	imposer	2	6.091668038854417
VERB	permettre	au	NOUN	real	2	13.42377453776232
VERB	perdre	obj	NOUN	ministre	1	3.6511506713020423
VERB	camper	nsubj	NOUN	manifestant	1	9.91202188399494
VERB	camper	devant	NOUN	maison	1	11.884615726654289
VERB	protester	contre	NOUN	soutien	1	8.042231586577735
VERB	reste	nsubj	NOUN	surpêche	1	11.869185686084682
VERB	réprouver	obj	NOUN	fête	1	12.26390320098393
VERB	porter	obj	NOUN	valeur	1	5.661807842380228
VERB	susciter	obj	NOUN	réprobation	1	13.964342919125023
VERB	vouloir	nsubj	NOUN	église	1	7.250409706913283
VERB	réprouver	nsubj	NOUN	église	1	14.469578227375445
VERB	introduire	après	NOUN	fin	1	10.325742454801793
NOUN	patient	nmod	NOUN	mort	1	8.968447317457759
NOUN	patient	nmod	NOUN	retour	1	9.530473006901756
VERB	porter	par	NOUN	famille	1	7.8884991611415165
VERB	témoigner	de	NOUN	mission	1	9.64241482423766
VERB	témoigner	devant	NOUN	député	1	11.079478629846504
VERB	accueillir	obj	NOUN	directeur	1	6.216912794925196
VERB	esquisse	nsubj	NOUN	espoir	1	13.54113148840048
VERB	esquisse	après	NOUN	pourparler	1	16.838812037041162
VERB	comprendre	obj	NOUN	site	2	7.75599769936889
VERB	protester	contre	NOUN	abattage	1	12.578284486817944
VERB	reporter	à	NOUN	dakar	1	13.253849536320008
VERB	annoncer	obj	NOUN	individu	1	6.75755053495914
NOUN	faveur	nmod	NOUN	bouquiniste	1	13.565793542634747
VERB	tranche	en	NOUN	faveur	1	13.64241482423766
VERB	compter	nsubj	NOUN	attaquant	1	11.346958940711488
VERB	compter	sur	NOUN	fulgurance	1	16.253849536320008
VERB	passer	obj	NOUN	stade	1	6.637913432002719
VERB	casser	obj	NOUN	dent	1	13.253849536320008
VERB	affronter	nsubj	NOUN	club	1	8.13145290496028
VERB	faire	dans	NOUN	histoire	1	6.335151907154518
VERB	rester	obj	NOUN	invité	1	6.340960200090046
VERB	saluer	nsubj	NOUN	trésorier	1	15.838812037041164
VERB	saluer	pour	NOUN	cérémonie	1	12.368492102261131
VERB	raconter	obj	NOUN	directeur	1	4.867328357134968
VERB	considérer	obj	NOUN	directeur	1	9.171109105312071
VERB	saluer	obj	NOUN	qualification	1	9.64241482423766
VERB	considérer	nsubj	NOUN	équipe	1	10.668887035598852
NOUN	demi-finale	nmod	NOUN	invité	1	7.188957106644995
VERB	considérer	de	NOUN	manière	1	13.31525008098415
VERB	raconter	après	NOUN	qualification	1	12.516883942153802
VERB	regarder	nsubj	NOUN	million	1	10.884615726654289
VERB	opposer	nsubj	NOUN	édition	1	8.17644035973359
VERB	qualifier	en	NOUN	demi-finale	2	11.550330425246944
VERB	qualifier	pour	NOUN	fois	2	8.090619187451704
NOUN	2020	nmod	NOUN	-	1	7.008560938997033
VERB	bénéficier	de	NOUN	assistance	1	11.194955847266439
VERB	rendre	à	NOUN	mari	1	9.165208503872387
VERB	signe	nsubj	NOUN	end	1	8.320486729350298
VERB	signe	en	NOUN	vacance	1	11.603595575347132
VERB	marquer	par	NOUN	grève	1	7.25949609946115
VERB	marquer	dès	NOUN	jeudi	1	9.91994879976657
NOUN	opération	nmod	NOUN	déminage	1	12.469578227375445
VERB	recevoir	pour	NOUN	opération	1	7.783529601539974
VERB	affronter	obj	NOUN	psg	1	9.692455506737256
VERB	affronter	nsubj	NOUN	défenseur	1	11.209455416961553
VERB	respecter	obj	NOUN	demande	1	7.010675552847056
VERB	vouloir	nsubj	NOUN	veuve	1	8.397251095242554
VERB	représenter	nsubj	NOUN	élu	1	8.210062739656648
VERB	représenter	nsubj	NOUN	parti	1	8.245109686755848
VERB	croiser	obj	NOUN	sanglier	1	15.253849536320008
VERB	missionner	obj	NOUN	spécialiste	1	12.737274010579101
VERB	mener	obj	NOUN	étude	1	6.199471328388932
VERB	missionner	nsubj	NOUN	préfecture	1	12.869185686084682
NOUN	ville	nmod	NOUN	piège	1	10.507895158926546
NOUN	cage	nmod	NOUN	piège	1	14.900212581705308
VERB	faire	face	NOUN	prolifération	1	12.33631169651198
VERB	croiser	dans	NOUN	ville	1	9.303536660420361
VERB	lutter	contre	NOUN	prolifération	1	11.03145711498356
VERB	missionner	en	NOUN	capture	1	17.838812037041162
VERB	installer	de	NOUN	cage	1	17.42377453776232
VERB	renforcer	obj	NOUN	formation	1	8.307430576524851
VERB	avoir	nsubj	NOUN	direction	1	4.967484300907157
VERB	obtempérer	face	NOUN	phénomène	1	12.493037200199433
VERB	retrouver	nsubj	NOUN	affaire	1	5.44721041434699
NOUN	azf	nmod	NOUN	azf	1	17.42377453776232
NOUN	initiale	nmod	NOUN	personne	1	10.39035153622487
VERB	retrouver	devant	NOUN	justice	1	11.787149917218672
VERB	répondre	nsubj	NOUN	heure	1	5.389663391665727
VERB	frapper	obj	NOUN	état	1	6.785564911128737
VERB	fragiliser	obj	NOUN	côte	1	10.312638867527612
VERB	fragiliser	nsubj	NOUN	tempête	1	11.861532113541248
VERB	frapper	depuis	NOUN	semaine	1	10.291917577153527
VERB	voler	obj	NOUN	véhicule	1	10.018633074625976
VERB	augmenter	nsubj	NOUN	vol	1	7.215540179422531
VERB	organiser	nsubj	NOUN	réseau	1	6.6626388879336735
NOUN	vol	nmod	NOUN	vol	1	10.915979897563624
VERB	organiser	pour	VERB	voler	1	11.853918929431371
VERB	augmenter	par	NOUN	rapport	1	10.876880077874683
NOUN	mini	nmod	NOUN	s	1	14.138372318900071
VERB	enchaîner	nsubj	NOUN	buck	1	14.838812037041164
NOUN	121	nmod	NOUN	-	1	7.008560938997033
VERB	cohabiter	avec	NOUN	senior	1	12.884615726654289
VERB	bloquer	nsubj	NOUN	police	1	6.602000555791752
VERB	bloquer	face	NOUN	manifestation	1	12.129153788870692
VERB	bloquer	au	NOUN	jour	1	7.046564007373768
VERB	bloquer	par	NOUN	barricade	1	12.884615726654289
VERB	disparaître	depuis	NOUN	semaine	1	7.969989482266165
VERB	remettre	obj	NOUN	appartenance	1	12.138372318900071
VERB	remettre	nsubj	NOUN	fin	1	6.418851859193275
NOUN	appartenance	nmod	NOUN	indépendance	1	15.33631169651198
VERB	déplorer	obj	NOUN	forme	1	8.136639351675615
VERB	avoir	obj	NOUN	annonce	1	2.0029918896562
VERB	déplorer	nsubj	NOUN	ministre	1	5.750686344852957
NOUN	grève	nmod	NOUN	droit	1	4.942668876266652
VERB	déplorer	de	VERB	avoir	1	5.188358602159794
VERB	déplorer	à	NOUN	vacance	1	12.603595575347132
VERB	mettre	obj	NOUN	convention	1	7.4823600668194095
VERB	décider	nsubj	NOUN	maire	1	6.039125675709913
NOUN	convention	nmod	NOUN	pari	1	14.900212581705308
VERB	mettre	à	NOUN	instar	1	10.463772605694238
VERB	percevoir	comme	NOUN	échec	1	12.553409818178915
VERB	percevoir	selon	NOUN	plupart	1	14.565793542634747
VERB	diffuser	sur	NOUN	internet	1	11.401406724733866
VERB	prononcer	par	NOUN	tribunal	1	11.823861695575191
VERB	détruire	nsubj	NOUN	navire	1	11.294491520817353
VERB	détruire	par	NOUN	drone	1	11.79441791768271
VERB	offrir	obj	NOUN	couple	2	7.46703539270324
VERB	retrouver	nsubj	NOUN	restaurant	2	8.12972822449082
VERB	retrouver	sur	NOUN	écran	1	10.12456651937504
VERB	augmenter	obj	NOUN	effort	1	8.892393077246007
VERB	continuer	nsubj	NOUN	occupant	1	9.913999533435383
VERB	déclarer	après	NOUN	visite	1	10.231481723291553
NOUN	église	nmod	NOUN	personne	1	9.39035153622487
VERB	éviter	obj	NOUN	activité	1	6.730069798537033
VERB	prier	de	VERB	éviter	1	12.668887035598852
VERB	reporter	obj	NOUN	décollage	2	13.42377453776232
VERB	intervenir	nsubj	NOUN	objectif	1	8.956168987679323
NOUN	fusée	nmod	NOUN	falcon	1	18.42377453776232
VERB	reporter	d’	NOUN	jour	1	10.046564007373767
VERB	dénoncer	obj	NOUN	dossier	1	5.700113593352336
NOUN	fait	nmod	NOUN	an	1	7.756662995687292
VERB	entendre	après	NOUN	fait	1	12.64241482423766
VERB	être	d’	VERB	assurer	1	9.165208503872387
VERB	dire	en	NOUN	revanche	1	13.33631169651198
VERB	prononcer	nsubj	NOUN	cour	1	9.565793542634747
VERB	prononcer	sur	NOUN	sort	1	14.101846442874958
VERB	priver	obj	NOUN	foyer	1	13.469578227375445
VERB	attirer	nsubj	NOUN	cassure	1	15.42377453776232
VERB	apparaître	dans	NOUN	cité	1	10.487136598759749
VERB	combler	avec	NOUN	résine	1	18.42377453776232
VERB	conduire	obj	NOUN	délégation	1	12.42377453776232
VERB	rencontrer	obj	NOUN	chef	1	6.551099657491714
VERB	aller	nsubj	NOUN	responsable	1	4.254397538892525
VERB	enrayer	obj	NOUN	phénomène	1	11.171109105312071
VERB	réussir	à	VERB	enrayer	1	13.014383601624619
VERB	demeure	nsubj	NOUN	départ	1	9.668887035598852
VERB	clamer	obj	NOUN	fois	1	8.997509783060222
VERB	supporter	obj	NOUN	as	1	12.516883942153802
VERB	glisser	obj	NOUN	requête	1	16.838812037041162
VERB	profiter	pour	VERB	glisser	1	14.03145711498356
VERB	provoquer	obj	NOUN	égalisation	1	12.224102192925955
VERB	provoquer	nsubj	NOUN	portier	1	14.723334819621227
VERB	titulariser	comme	NOUN	accoutumée	1	18.42377453776232
VERB	estime	nsubj	NOUN	pep	1	12.809064693647112
VERB	espérer	nsubj	NOUN	tchouaméni	1	14.964342919125023
VERB	décanter	dans	NOUN	semaine	1	10.291917577153527
NOUN	real	nmod	NOUN	chef	1	9.609993346545282
VERB	retrouver	obj	NOUN	flop	1	6.4819932954837896
VERB	retrouver	nsubj	NOUN	prestation	1	9.22165071393186
VERB	entrevoir	obj	NOUN	quart	1	12.066222533144236
VERB	entrevoir	nsubj	NOUN	favori	1	14.779918347987595
VERB	prendre	obj	NOUN	option	1	7.454028286947811
VERB	imposer	nsubj	NOUN	real	1	9.779918347987595
VERB	refuser	au	NOUN	real	1	14.42377453776232
NOUN	sociedad	nmod	NOUN	décryptage	1	11.233949978882302
